EBT Packet Time	tracking	tracking time(s)	T[0,0]	T[0,1]	T[0,2]	T[0,3]	T[1,0]	T[1,1]	T[1,2]	T[1,3]	T[2,0]	T[2,1]	T[2,2]	T[2,3]	T[3,0]	T[3,1]	T[3,2]	T[3,3]	Frame Time(ms)	KUKA Data Time	x	y	z	a	b	c
1464723572.275158	1	64.58581	0.984130	0.055299	0.168613	-0.719194	-0.079734	0.986681	0.141783	-0.457134	-0.158527	-0.152977	0.975432	2.373155	0.000000	0.000000	0.000000	1.000000	37	1464723572.274564	-823.236200	608.135600	-219.128700	1.751000	-8.664100	-4.227700	
1464723572.313134	1	64.62382	0.984329	0.055700	0.167312	-0.717393	-0.079476	0.987104	0.138954	-0.454685	-0.157414	-0.150074	0.976063	2.370401	0.000000	0.000000	0.000000	1.000000	37	1464723572.310595	-821.573800	606.635300	-216.545600	1.749400	-8.613600	-4.108400	
1464723572.349085	1	64.65972	0.984622	0.055265	0.165726	-0.714204	-0.077845	0.988053	0.133009	-0.453069	-0.156395	-0.143865	0.977161	2.366571	0.000000	0.000000	0.000000	1.000000	36	1464723572.346606	-819.904400	605.150400	-213.974900	1.749100	-8.562800	-3.990700	
1464723572.386552	1	64.69714	0.984733	0.056244	0.164734	-0.713300	-0.078204	0.988424	0.130011	-0.451524	-0.155515	-0.140909	0.977732	2.364732	0.000000	0.000000	0.000000	1.000000	36	1464723572.382593	-818.233300	603.654100	-211.408900	1.747800	-8.512500	-3.872200	
1464723572.427284	1	64.73797	0.984903	0.057644	0.163229	-0.710316	-0.078869	0.988802	0.126692	-0.449410	-0.154098	-0.137653	0.978420	2.361560	0.000000	0.000000	0.000000	1.000000	41	1464723572.418514	-816.553700	602.159600	-208.840000	1.746900	-8.461800	-3.754700	
1464723572.468868	1	64.77950	0.985354	0.058533	0.160161	-0.708771	-0.078983	0.989077	0.124453	-0.448124	-0.151127	-0.135280	0.979214	2.359739	0.000000	0.000000	0.000000	1.000000	41	1464723572.466676	-814.299500	600.150800	-205.424200	1.745800	-8.394700	-3.596400	
1464723572.506460	1	64.81714	0.985455	0.058917	0.159398	-0.707449	-0.078981	0.989306	0.122617	-0.446758	-0.150469	-0.133423	0.979570	2.357771	0.000000	0.000000	0.000000	1.000000	37	1464723572.502618	-812.601000	598.652100	-202.866700	1.743900	-8.344200	-3.477700	
1464723572.542683	1	64.85337	0.985309	0.059707	0.160005	-0.704117	-0.079527	0.989526	0.120473	-0.442689	-0.151136	-0.131428	0.979737	2.353862	0.000000	0.000000	0.000000	1.000000	36	1464723572.538514	-810.904500	597.151700	-200.316600	1.743900	-8.294100	-3.360500	
1464723572.583929	1	64.89460	0.985147	0.060253	0.160796	-0.700905	-0.079956	0.989667	0.119021	-0.439589	-0.151964	-0.130110	0.979785	2.348415	0.000000	0.000000	0.000000	1.000000	40	1464723572.574585	-809.203500	595.637900	-197.764300	1.742200	-8.244000	-3.241800	
1464723572.621560	1	64.93222	0.985450	0.060875	0.158691	-0.699294	-0.080442	0.989516	0.119948	-0.438648	-0.149726	-0.130968	0.980015	2.345969	0.000000	0.000000	0.000000	1.000000	37	1464723572.610581	-807.494700	594.109500	-195.211700	1.741300	-8.193900	-3.123200	
1464723572.660010	1	64.97067	0.985473	0.061356	0.158360	-0.696658	-0.080791	0.989558	0.119366	-0.436720	-0.149383	-0.130427	0.980140	2.342695	0.000000	0.000000	0.000000	1.000000	38	1464723572.658589	-805.193600	592.097500	-191.825000	1.738800	-8.126500	-2.965800	
1464723572.697518	1	65.00817	0.985837	0.062794	0.155509	-0.695173	-0.081546	0.989743	0.117303	-0.434734	-0.146548	-0.128323	0.980845	2.340126	0.000000	0.000000	0.000000	1.000000	37	1464723572.694594	-803.464200	590.585500	-189.290700	1.737300	-8.076700	-2.847700	
1464723572.734482	1	65.04506	0.985603	0.062969	0.156912	-0.692192	-0.081718	0.989876	0.116052	-0.431706	-0.148015	-0.127204	0.980770	2.335461	0.000000	0.000000	0.000000	1.000000	36	1464723572.730648	-801.728900	589.070500	-186.752300	1.735200	-8.026200	-2.730100	
1464723572.781706	1	65.09237	0.985510	0.063130	0.157432	-0.690045	-0.081800	0.989983	0.115076	-0.430538	-0.148590	-0.126286	0.980802	2.332985	0.000000	0.000000	0.000000	1.000000	46	1464723572.778546	-799.413700	587.028100	-183.378800	1.732600	-7.960000	-2.572300	
1464723572.818135	1	65.12881	0.985502	0.063755	0.157228	-0.687340	-0.082492	0.989856	0.115676	-0.427837	-0.148258	-0.126969	0.980764	2.328568	0.000000	0.000000	0.000000	1.000000	36	1464723572.814609	-797.669700	585.491300	-180.855900	1.731100	-7.909800	-2.453900	
1464723572.854749	1	65.16541	0.985551	0.063816	0.156895	-0.684704	-0.082257	0.990069	0.114002	-0.425521	-0.148062	-0.125260	0.981014	2.324219	0.000000	0.000000	0.000000	1.000000	36	1464723572.850504	-795.916900	583.966100	-178.341500	1.729600	-7.860300	-2.336200	
1464723572.893320	1	65.20395	0.985742	0.064416	0.155443	-0.683292	-0.082172	0.990458	0.110642	-0.424600	-0.146832	-0.121838	0.981629	2.322056	0.000000	0.000000	0.000000	1.000000	38	1464723572.886577	-794.158100	582.437400	-175.817100	1.727100	-7.810400	-2.218100	
1464723572.931066	1	65.24170	0.986302	0.065084	0.151569	-0.681653	-0.081675	0.991013	0.105938	-0.423138	-0.143312	-0.116867	0.982753	2.320437	0.000000	0.000000	0.000000	1.000000	37	1464723572.922531	-792.394300	580.901700	-173.304900	1.725600	-7.760600	-2.100500	
1464723572.974695	1	65.28533	0.986233	0.065331	0.151908	-0.677509	-0.081742	0.991168	0.104419	-0.419522	-0.143745	-0.115399	0.982863	2.315744	0.000000	0.000000	0.000000	1.000000	43	1464723572.970518	-790.027500	578.851800	-169.963800	1.722100	-7.693700	-1.943000	
1464723573.007191	1	65.31786	0.986365	0.065247	0.151083	-0.676135	-0.081861	0.990938	0.106490	-0.418505	-0.142766	-0.117406	0.982768	2.313962	0.000000	0.000000	0.000000	1.000000	32	1464723573.006556	-788.256100	577.306400	-167.458800	1.721000	-7.644600	-1.825200	
1464723573.047663	1	65.35831	0.986601	0.065479	0.149436	-0.674289	-0.081875	0.990953	0.106339	-0.416719	-0.141121	-0.117149	0.983037	2.311240	0.000000	0.000000	0.000000	1.000000	40	1464723573.042677	-786.471400	575.762500	-164.950800	1.718600	-7.594700	-1.706900	
1464723573.085093	1	65.39574	0.986720	0.065905	0.148458	-0.672334	-0.082412	0.990736	0.107934	-0.415150	-0.139969	-0.118735	0.983011	2.309474	0.000000	0.000000	0.000000	1.000000	37	1464723573.078484	-784.683200	574.210900	-162.456800	1.715500	-7.545600	-1.588500	
1464723573.122654	1	65.43333	0.987040	0.066610	0.145996	-0.670149	-0.082773	0.990744	0.107585	-0.414753	-0.137479	-0.118276	0.983418	2.308352	0.000000	0.000000	0.000000	1.000000	37	1464723573.114571	-782.881300	572.663400	-159.966100	1.712800	-7.495500	-1.470500	
1464723573.162387	1	65.47303	0.987399	0.066884	0.143423	-0.666740	-0.082267	0.991153	0.104152	-0.411129	-0.135188	-0.114639	0.984166	2.304433	0.000000	0.000000	0.000000	1.000000	39	1464723573.162566	-780.478800	570.575500	-156.645400	1.709200	-7.429700	-1.313000	
1464723573.200603	1	65.51128	0.987840	0.067386	0.140112	-0.664480	-0.082185	0.991315	0.102666	-0.409381	-0.131977	-0.112933	0.984799	2.302114	0.000000	0.000000	0.000000	1.000000	38	1464723573.198589	-778.669900	569.020100	-154.161200	1.707500	-7.380100	-1.195000	
1464723573.237283	1	65.54791	0.987866	0.067206	0.140014	-0.661034	-0.081599	0.991663	0.099727	-0.406402	-0.132145	-0.109942	0.985114	2.297707	0.000000	0.000000	0.000000	1.000000	36	1464723573.234537	-776.857300	567.456400	-151.681800	1.704700	-7.331200	-1.076500	
1464723573.275568	1	65.58614	0.987978	0.067502	0.139076	-0.658906	-0.081586	0.991818	0.098190	-0.404443	-0.131310	-0.108356	0.985402	2.294839	0.000000	0.000000	0.000000	1.000000	38	1464723573.270546	-775.034800	565.897800	-149.210500	1.700800	-7.281800	-0.958000	
1464723573.316093	1	65.62675	0.988089	0.067298	0.138388	-0.656202	-0.081340	0.991812	0.098454	-0.402557	-0.130629	-0.108538	0.985472	2.291555	0.000000	0.000000	0.000000	1.000000	40	1464723573.306552	-773.206300	564.335200	-146.736800	1.698700	-7.232500	-0.840900	
1464723573.353379	1	65.66399	0.988245	0.067920	0.136964	-0.654660	-0.081682	0.991878	0.097500	-0.401316	-0.129230	-0.107542	0.985766	2.290085	0.000000	0.000000	0.000000	1.000000	37	1464723573.342556	-771.374800	562.759600	-144.267200	1.695500	-7.183200	-0.722200	
1464723573.390042	1	65.70069	0.988273	0.068695	0.136369	-0.652771	-0.081791	0.992313	0.092869	-0.399193	-0.128941	-0.102934	0.986295	2.287038	0.000000	0.000000	0.000000	1.000000	36	1464723573.378486	-769.540900	561.182900	-141.804000	1.693000	-7.134100	-0.604500	
1464723573.427916	1	65.73859	0.988677	0.068919	0.133294	-0.649445	-0.081022	0.992855	0.087607	-0.396357	-0.126304	-0.097415	0.987197	2.283016	0.000000	0.000000	0.000000	1.000000	37	1464723573.426539	-767.071900	559.097200	-138.530000	1.688300	-7.068100	-0.447300	
1464723573.471701	1	65.78238	0.988654	0.069232	0.133304	-0.647217	-0.081367	0.992805	0.087845	-0.394794	-0.126263	-0.097695	0.987174	2.280852	0.000000	0.000000	0.000000	1.000000	43	1464723573.462480	-765.218500	557.526800	-136.075200	1.684000	-7.019300	-0.329600	
1464723573.509375	1	65.82004	0.989014	0.069695	0.130361	-0.644671	-0.081134	0.993107	0.084598	-0.392768	-0.123566	-0.094245	0.987851	2.278174	0.000000	0.000000	0.000000	1.000000	37	1464723573.498601	-763.361300	555.952500	-133.622200	1.681000	-6.969900	-0.212300	
1464723573.552449	1	65.86312	0.989132	0.069815	0.129400	-0.643064	-0.081150	0.993114	0.084494	-0.391951	-0.122610	-0.094076	0.987986	2.276226	0.000000	0.000000	0.000000	1.000000	42	1464723573.546527	-760.877300	553.836800	-130.363900	1.676300	-6.904700	-0.055200	
1464723573.589190	1	65.89984	0.989351	0.070205	0.127496	-0.640772	-0.081488	0.992996	0.085547	-0.389823	-0.120597	-0.095025	0.988143	2.273975	0.000000	0.000000	0.000000	1.000000	36	1464723573.582589	-759.010700	552.252600	-127.932100	1.672900	-6.855800	0.062500	
1464723573.625606	1	65.93624	0.989776	0.070146	0.124192	-0.638613	-0.080877	0.993213	0.083585	-0.388336	-0.117486	-0.092775	0.988732	2.273423	0.000000	0.000000	0.000000	1.000000	36	1464723573.618534	-757.133100	550.670900	-125.492600	1.669700	-6.807200	0.180000	
1464723573.670933	1	65.98150	0.990070	0.070446	0.121651	-0.636877	-0.080774	0.993340	0.082166	-0.386514	-0.115053	-0.091177	0.989166	2.272173	0.000000	0.000000	0.000000	1.000000	45	1464723573.666791	-754.619500	548.544500	-122.250500	1.663900	-6.741800	0.337200	
1464723573.704348	1	66.01501	0.990325	0.071227	0.119097	-0.634411	-0.081280	0.993329	0.081802	-0.385605	-0.112476	-0.090691	0.989507	2.270389	0.000000	0.000000	0.000000	1.000000	33	1464723573.702535	-752.721100	546.957000	-119.822000	1.660100	-6.692400	0.454600	
1464723573.741769	1	66.05236	0.990623	0.071757	0.116261	-0.631720	-0.081175	0.993611	0.078407	-0.382821	-0.109892	-0.087109	0.990119	2.268484	0.000000	0.000000	0.000000	1.000000	36	1464723573.738540	-750.823100	545.343900	-117.402200	1.656900	-6.644100	0.572800	
1464723573.782513	1	66.09318	0.990547	0.072211	0.116625	-0.629570	-0.081485	0.993710	0.076811	-0.380480	-0.110345	-0.085588	0.990201	2.266835	0.000000	0.000000	0.000000	1.000000	41	1464723573.774474	-748.929600	543.753800	-114.984900	1.653000	-6.595600	0.690300	
1464723573.819146	1	66.12981	0.990796	0.072319	0.114426	-0.627215	-0.080857	0.994135	0.071813	-0.378278	-0.108561	-0.080404	0.990833	2.264792	0.000000	0.000000	0.000000	1.000000	36	1464723573.810587	-747.023700	542.156600	-112.573500	1.649300	-6.547400	0.808400	
1464723573.858190	1	66.16884	0.991149	0.073488	0.110556	-0.624616	-0.081043	0.994558	0.065474	-0.376436	-0.105142	-0.073855	0.991711	2.262046	0.000000	0.000000	0.000000	1.000000	39	1464723573.846520	-745.172100	540.582200	-110.207500	1.644000	-6.500500	0.924900	
1464723573.893927	1	66.20460	0.990934	0.072830	0.112893	-0.621644	-0.080542	0.994609	0.065321	-0.373393	-0.107527	-0.073822	0.991458	2.259028	0.000000	0.000000	0.000000	1.000000	35	1464723573.882607	-743.405200	539.089500	-107.961900	1.640700	-6.456100	1.034800	
1464723573.929567	1	66.24019	0.991279	0.074021	0.109031	-0.619707	-0.081128	0.994758	0.062253	-0.371966	-0.103851	-0.070555	0.992087	2.256999	0.000000	0.000000	0.000000	1.000000	35	1464723573.918577	-741.811900	537.743300	-105.934000	1.637700	-6.416200	1.134000	
1464723573.968173	1	66.27877	0.991123	0.075366	0.109524	-0.617346	-0.082353	0.994751	0.060732	-0.369752	-0.104372	-0.069213	0.992127	2.253690	0.000000	0.000000	0.000000	1.000000	38	1464723573.967188	-740.090100	536.295000	-103.768100	1.632600	-6.372800	1.241400	
1464723574.009212	1	66.31979	0.990936	0.075380	0.111189	-0.614959	-0.082127	0.994968	0.057397	-0.368088	-0.106303	-0.066008	0.992140	2.250119	0.000000	0.000000	0.000000	1.000000	41	1464723574.002650	-739.173900	535.527600	-102.645200	1.631800	-6.350100	1.297200	
1464723574.047541	1	66.35823	0.991079	0.075865	0.109575	-0.613107	-0.082251	0.995094	0.054982	-0.366550	-0.104867	-0.063504	0.992457	2.247652	0.000000	0.000000	0.000000	1.000000	38	1464723574.038533	-738.572600	535.025200	-101.953300	1.632400	-6.335600	1.333900	
1464723574.083326	1	66.39395	0.990982	0.076223	0.110207	-0.610936	-0.082389	0.995215	0.052519	-0.364136	-0.105676	-0.061125	0.992520	2.243851	0.000000	0.000000	0.000000	1.000000	35	1464723574.074594	-738.245900	534.738800	-101.626400	1.631700	-6.327900	1.355000	
1464723574.119437	1	66.43011	0.990972	0.076387	0.110184	-0.610132	-0.082458	0.995256	0.051631	-0.363311	-0.105718	-0.060251	0.992569	2.242435	0.000000	0.000000	0.000000	1.000000	36	1464723574.110501	-738.090100	534.656300	-101.525000	1.627700	-6.324500	1.363700	
1464723574.164166	1	66.47481	0.990916	0.076972	0.110278	-0.609862	-0.082751	0.995374	0.048815	-0.363145	-0.106011	-0.057497	0.992701	2.241047	0.000000	0.000000	0.000000	1.000000	44	1464723574.158508	-738.000500	534.649900	-101.491700	1.626900	-6.321800	1.363900	
1464723574.199033	1	66.50971	0.990844	0.076265	0.111407	-0.608126	-0.081561	0.995707	0.043774	-0.361913	-0.107590	-0.052459	0.992810	2.237147	0.000000	0.000000	0.000000	1.000000	34	1464723574.194497	-738.000200	534.638800	-101.481600	1.627000	-6.321700	1.364000	
1464723574.235109	1	66.54579	0.990773	0.076344	0.111982	-0.608272	-0.081725	0.995671	0.044267	-0.362328	-0.108118	-0.053010	0.992724	2.236703	0.000000	0.000000	0.000000	1.000000	36	1464723574.230492	-738.001700	534.609300	-101.466800	1.627400	-6.321600	1.364500	
1464723574.277670	1	66.58833	0.990826	0.076142	0.111649	-0.608236	-0.081563	0.995660	0.044814	-0.362900	-0.107753	-0.053509	0.992737	2.236316	0.000000	0.000000	0.000000	1.000000	42	1464723574.266498	-738.006100	534.590800	-101.455300	1.627700	-6.321600	1.364900	
1464723574.313879	1	66.62454	0.990629	0.076367	0.113236	-0.608672	-0.082245	0.995447	0.048172	-0.362937	-0.109042	-0.057034	0.992400	2.235909	0.000000	0.000000	0.000000	1.000000	36	1464723574.302498	-738.006600	534.582700	-101.443000	1.627900	-6.321500	1.364800	
1464723574.357806	1	66.66850	0.990453	0.076175	0.114894	-0.608727	-0.081826	0.995617	0.045299	-0.362209	-0.110939	-0.054268	0.992344	2.234239	0.000000	0.000000	0.000000	1.000000	44	1464723574.350532	-738.011200	534.583800	-101.429000	1.628000	-6.321400	1.364200	
1464723574.391662	1	66.70234	0.990497	0.076704	0.114161	-0.608975	-0.082161	0.995652	0.043883	-0.361863	-0.110299	-0.052845	0.992493	2.233476	0.000000	0.000000	0.000000	1.000000	33	1464723574.386465	-738.010100	534.583800	-101.420900	1.628400	-6.321300	1.364000	
1464723574.427957	1	66.73860	0.990432	0.076524	0.114840	-0.609012	-0.081977	0.995683	0.043531	-0.362413	-0.111013	-0.052528	0.992430	2.232974	0.000000	0.000000	0.000000	1.000000	36	1464723574.422427	-738.012900	534.571100	-101.413000	1.628700	-6.321300	1.364100	
1464723574.463433	1	66.77408	0.990244	0.076664	0.116358	-0.609259	-0.082128	0.995698	0.042907	-0.361782	-0.112568	-0.052045	0.992280	2.232830	0.000000	0.000000	0.000000	1.000000	35	1464723574.458472	-738.015100	534.561800	-101.407300	1.628800	-6.321300	1.364300	
1464723574.503283	1	66.81388	0.990391	0.076523	0.115198	-0.608615	-0.081851	0.995749	0.042245	-0.361598	-0.111476	-0.051269	0.992444	2.231670	0.000000	0.000000	0.000000	1.000000	39	1464723574.494460	-738.017600	534.561900	-101.400300	1.629000	-6.321300	1.364100	
1464723574.543759	1	66.85443	0.990609	0.077102	0.112911	-0.608855	-0.082133	0.995794	0.040599	-0.361682	-0.109306	-0.049492	0.992775	2.231236	0.000000	0.000000	0.000000	1.000000	40	1464723574.542466	-738.016300	534.562400	-101.392200	1.628900	-6.321100	1.363800	
1464723574.581380	1	66.89202	0.990739	0.077089	0.111778	-0.609023	-0.081737	0.995944	0.037605	-0.362159	-0.108425	-0.046393	0.993021	2.230970	0.000000	0.000000	0.000000	1.000000	37	1464723574.578431	-738.014600	534.558900	-101.386300	1.628900	-6.321000	1.363800	
1464723574.622471	1	66.93312	0.990630	0.077271	0.112608	-0.609116	-0.082310	0.995771	0.040799	-0.362215	-0.108979	-0.049686	0.992801	2.230726	0.000000	0.000000	0.000000	1.000000	41	1464723574.614467	-738.012900	534.560000	-101.379700	1.629100	-6.320900	1.363600	
1464723574.659799	1	66.97048	0.990488	0.077668	0.113587	-0.609471	-0.082670	0.995774	0.040002	-0.362261	-0.110000	-0.049011	0.992723	2.230917	0.000000	0.000000	0.000000	1.000000	37	1464723574.650498	-738.014400	534.564600	-101.374800	1.629000	-6.320800	1.363200	
1464723574.701518	1	67.01221	0.990544	0.077647	0.113109	-0.608454	-0.082265	0.995933	0.036744	-0.361672	-0.109796	-0.045701	0.992903	2.228996	0.000000	0.000000	0.000000	1.000000	41	1464723574.698482	-738.015400	534.566900	-101.371000	1.628900	-6.320800	1.363000	
1464723574.737626	1	67.04824	0.990510	0.077388	0.113584	-0.609131	-0.082439	0.995774	0.040464	-0.362319	-0.109972	-0.049443	0.992704	2.230081	0.000000	0.000000	0.000000	1.000000	36	1464723574.734565	-738.016900	534.564700	-101.367900	1.629200	-6.320800	1.363000	
1464723574.778101	1	67.08880	0.990405	0.077620	0.114340	-0.609796	-0.082453	0.995864	0.038160	-0.362023	-0.110905	-0.047222	0.992709	2.230618	0.000000	0.000000	0.000000	1.000000	40	1464723574.770443	-738.014300	534.565200	-101.364100	1.629200	-6.320700	1.362900	
1464723574.815219	1	67.12590	0.990558	0.077461	0.113112	-0.608782	-0.082212	0.995892	0.037957	-0.361532	-0.109707	-0.046898	0.992857	2.229847	0.000000	0.000000	0.000000	1.000000	37	1464723574.806454	-738.014700	534.568600	-101.361900	1.629000	-6.320600	1.362700	
1464723574.856307	1	67.16700	0.990391	0.077372	0.114627	-0.609439	-0.082438	0.995788	0.040126	-0.361714	-0.111039	-0.049190	0.992598	2.230222	0.000000	0.000000	0.000000	1.000000	41	1464723574.854412	-738.012100	534.569100	-101.358000	1.629300	-6.320500	1.362600	
1464723574.891826	1	67.20236	0.990283	0.077412	0.115527	-0.609223	-0.082426	0.995823	0.039271	-0.361949	-0.112004	-0.048412	0.992528	2.230319	0.000000	0.000000	0.000000	1.000000	35	1464723574.890468	-738.012500	534.568500	-101.356400	1.629300	-6.320500	1.362500	
1464723574.928512	1	67.23919	0.990297	0.077847	0.115114	-0.609092	-0.082644	0.995874	0.037496	-0.361490	-0.111720	-0.046646	0.992644	2.229735	0.000000	0.000000	0.000000	1.000000	36	1464723574.926459	-738.013300	534.572000	-101.354200	1.629200	-6.320500	1.362300	
1464723574.966180	1	67.27688	0.990237	0.077131	0.116106	-0.608760	-0.082044	0.995898	0.038145	-0.361570	-0.112688	-0.047299	0.992504	2.228982	0.000000	0.000000	0.000000	1.000000	37	1464723574.962482	-738.013600	534.573700	-101.353100	1.629400	-6.320500	1.362200	
1464723575.009151	1	67.31976	0.990369	0.077294	0.114867	-0.608819	-0.082001	0.995952	0.036824	-0.361654	-0.111556	-0.045888	0.992698	2.228519	0.000000	0.000000	0.000000	1.000000	42	1464723574.998556	-738.014500	534.572700	-101.351600	1.629500	-6.320600	1.362200	
1464723575.045014	1	67.35570	0.990347	0.077229	0.115099	-0.609668	-0.081945	0.995957	0.036815	-0.362056	-0.111791	-0.045892	0.992671	2.229600	0.000000	0.000000	0.000000	1.000000	35	1464723575.034539	-738.014600	534.574300	-101.350400	1.629400	-6.320500	1.362100	
1464723575.081799	1	67.39240	0.990367	0.077284	0.114890	-0.608952	-0.081911	0.995985	0.036108	-0.361905	-0.111638	-0.045170	0.992722	2.229447	0.000000	0.000000	0.000000	1.000000	37	1464723575.070497	-738.011400	534.576000	-101.348200	1.629600	-6.320400	1.362000	
1464723575.118742	1	67.42943	0.990644	0.077448	0.112368	-0.609012	-0.082162	0.995897	0.037937	-0.362103	-0.108969	-0.046814	0.992942	2.230593	0.000000	0.000000	0.000000	1.000000	36	1464723575.118441	-738.012500	534.579600	-101.346100	1.629700	-6.320500	1.361800	
1464723575.156624	1	67.46727	0.990493	0.077654	0.113551	-0.608740	-0.082382	0.995893	0.037546	-0.361500	-0.110170	-0.046543	0.992822	2.229151	0.000000	0.000000	0.000000	1.000000	37	1464723575.154514	-738.012900	534.583000	-101.343900	1.629500	-6.320400	1.361700	
